,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,19:49,"GOOD 3PTR by CHAMBERS,DIMETRI",3 ,,0,,OU 3-0 (-3),,"GOOD 3PTR by CHAMBERS,DIMETRI",1,three pointer,good,oglethorpe,"chambers,dimetri",3,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1189
1,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,--,"ASSIST  by KOCH,WILL",3 ,,0,,,,"ASSIST  by KOCH,WILL",1,assist,,oglethorpe,"koch,will",,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",
2,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,19:34,,3 ,,0,"TURNOVER  by JOHNSON,MICHAEL",,,"TURNOVER  by JOHNSON,MICHAEL",1,turnover,,berry,"johnson,michael",,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1174
3,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,19:34,"STEAL  by FOSTER,LANE",3 ,,0,,,,"STEAL  by FOSTER,LANE",1,steal,,oglethorpe,,,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1174
4,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,19:27,"FOUL  by KOCH,WILL",3 ,,0,,,,"FOUL  by KOCH,WILL",1,foul,,oglethorpe,"koch,will",,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1167
5,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,19:27,"TURNOVER  by KOCH,WILL",3 ,,0,,,,"TURNOVER  by KOCH,WILL",1,turnover,,oglethorpe,"koch,will",,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1167
6,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,19:04,,3 ,,2,"GOOD JUMPER by BROOKS,AUSTIN(in the paint)",Berry 3-2 (-1),,"GOOD JUMPER by BROOKS,AUSTIN(in the paint)",1,jumper,good,berry,"brooks,austin",2,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1144
7,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,18:56,"GOOD JUMPER by CHAMBERS,DIMETRI",5 ,,2,,OU 5-2 (-3),,"GOOD JUMPER by CHAMBERS,DIMETRI",1,jumper,good,oglethorpe,"chambers,dimetri",2,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1136
8,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,18:42,,5 ,,4,"GOOD JUMPER by JOHNSON,MICHAEL(in the paint)",Berry 5-4 (-1),,"GOOD JUMPER by JOHNSON,MICHAEL(in the paint)",1,jumper,good,berry,"johnson,michael",2,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1122
9,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,18:25,"MISS JUMPER by CHAMBERS,DIMETRI",5 ,,4,,,,"MISS JUMPER by CHAMBERS,DIMETRI",1,jumper,missed,oglethorpe,"chambers,dimetri",,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1105
10,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,--,,5 ,,4,"REBOUND DEF by HONROTH,OWEN",,,"REBOUND DEF by HONROTH,OWEN",1,defensive rebound,,berry,"honroth,owen",,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",
11,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,18:05,,5,,7 ,"GOOD 3PTR by JOHNSON,MICHAEL",Berry 5-7 (+2),,"GOOD 3PTR by JOHNSON,MICHAEL",1,three pointer,good,berry,"johnson,michael",3,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1085
12,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,--,,5,,7 ,"ASSIST  by HONROTH,OWEN",,,"ASSIST  by HONROTH,OWEN",1,assist,,berry,"honroth,owen",,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",
13,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,17:46,"MISS 3PTR by JENEI,RYAN",5,,7 ,,,,"MISS 3PTR by JENEI,RYAN",1,three pointer,missed,oglethorpe,"jenei,ryan",,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1066
14,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,--,,5,,7 ,"REBOUND DEF by JOHNSON,MICHAEL",,,"REBOUND DEF by JOHNSON,MICHAEL",1,defensive rebound,,berry,"johnson,michael",,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",
15,5048,Berry,Oglethorpe,1,62-63,"29,34","33,29",23-2,18-8,11-1,10-3,02/27/22,3:00 PM,N/A,"The Cage Center, Rome, GA",Win,2,False,936,False,17:22,,5,,10 ,"GOOD 3PTR by ELLIS,CHASE",Berry 5-10 (+5),,"GOOD 3PTR by ELLIS,CHASE",1,three pointer,good,berry,"ellis,chase",3,"['chambers,dimetri', 'foster,lane', 'sone,carlos', 'jenei,ryan', 'koch,will']","['ellis,chase', 'johnson,michael', 'brooks,austin', 'honroth,owen', 'costas,riley']",1042
