,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,4415,University of Dallas,Millsaps College,0,68-73,"31,42","32,36",1-0,0-1,N/A,N/A,11/15/17,5:30 PM,N/A,"Irving, Texas (Maher Center)",Win,2,False,282,False,19:33,"FOUL  by BLANZ,BUCK",,,,,,,"FOUL  by BLANZ,BUCK",1,foul,,millsaps college,"blanz,buck",,"[""grant,she'chem"", 'miller,joshua', 'turner,james', 'sullivan,michael', 'blanz,buck']","['colvin,darrius', 'levi,spencer', 'giadolor,prince', 'russell,john', 'calton,emmanuel']",1173
1,4415,University of Dallas,Millsaps College,0,68-73,"31,42","32,36",1-0,0-1,N/A,N/A,11/15/17,5:30 PM,N/A,"Irving, Texas (Maher Center)",Win,2,False,282,False,19:33,,0,,1 ,"GOOD FT by LEVI,SPENCER",UD 0-1 (-1),,"GOOD FT by LEVI,SPENCER",1,free throw,good,university of dallas,"levi,spencer",1,"[""grant,she'chem"", 'miller,joshua', 'turner,james', 'sullivan,michael', 'blanz,buck']","['colvin,darrius', 'levi,spencer', 'giadolor,prince', 'russell,john', 'calton,emmanuel']",1173
2,4415,University of Dallas,Millsaps College,0,68-73,"31,42","32,36",1-0,0-1,N/A,N/A,11/15/17,5:30 PM,N/A,"Irving, Texas (Maher Center)",Win,2,False,282,False,19:33,,0,,2 ,"GOOD FT by LEVI,SPENCER",UD 0-2 (-2),,"GOOD FT by LEVI,SPENCER",1,free throw,good,university of dallas,"levi,spencer",1,"[""grant,she'chem"", 'miller,joshua', 'turner,james', 'sullivan,michael', 'blanz,buck']","['colvin,darrius', 'levi,spencer', 'giadolor,prince', 'russell,john', 'calton,emmanuel']",1173
3,4415,University of Dallas,Millsaps College,0,68-73,"31,42","32,36",1-0,0-1,N/A,N/A,11/15/17,5:30 PM,N/A,"Irving, Texas (Maher Center)",Win,2,False,282,False,19:21,"GOOD LAYUP by GRANT,SHE'CHEM(in the paint)",2,,2,,MILMB 2-2 (0),,"GOOD LAYUP by GRANT,SHE'CHEM(in the paint)",1,layup,good,millsaps college,"grant,she'chem",2,"[""grant,she'chem"", 'miller,joshua', 'turner,james', 'sullivan,michael', 'blanz,buck']","['colvin,darrius', 'levi,spencer', 'giadolor,prince', 'russell,john', 'calton,emmanuel']",1161
4,4415,University of Dallas,Millsaps College,0,68-73,"31,42","32,36",1-0,0-1,N/A,N/A,11/15/17,5:30 PM,N/A,"Irving, Texas (Maher Center)",Win,2,False,282,False,--,"ASSIST  by BLANZ,BUCK",2,,2,,,,"ASSIST  by BLANZ,BUCK",1,assist,,millsaps college,"blanz,buck",,"[""grant,she'chem"", 'miller,joshua', 'turner,james', 'sullivan,michael', 'blanz,buck']","['colvin,darrius', 'levi,spencer', 'giadolor,prince', 'russell,john', 'calton,emmanuel']",
5,4415,University of Dallas,Millsaps College,0,68-73,"31,42","32,36",1-0,0-1,N/A,N/A,11/15/17,5:30 PM,N/A,"Irving, Texas (Maher Center)",Win,2,False,282,False,19:06,,2,,2,"MISS JUMPER by RUSSELL,JOHN",,,"MISS JUMPER by RUSSELL,JOHN",1,jumper,missed,university of dallas,"russell,john",,"[""grant,she'chem"", 'miller,joshua', 'turner,james', 'sullivan,michael', 'blanz,buck']","['colvin,darrius', 'levi,spencer', 'giadolor,prince', 'russell,john', 'calton,emmanuel']",1146
6,4415,University of Dallas,Millsaps College,0,68-73,"31,42","32,36",1-0,0-1,N/A,N/A,11/15/17,5:30 PM,N/A,"Irving, Texas (Maher Center)",Win,2,False,282,False,--,"REBOUND DEF by SULLIVAN,MICHAEL",2,,2,,,,"REBOUND DEF by SULLIVAN,MICHAEL",1,defensive rebound,,millsaps college,"sullivan,michael",,"[""grant,she'chem"", 'miller,joshua', 'turner,james', 'sullivan,michael', 'blanz,buck']","['colvin,darrius', 'levi,spencer', 'giadolor,prince', 'russell,john', 'calton,emmanuel']",
7,4415,University of Dallas,Millsaps College,0,68-73,"31,42","32,36",1-0,0-1,N/A,N/A,11/15/17,5:30 PM,N/A,"Irving, Texas (Maher Center)",Win,2,False,282,False,18:57,"TURNOVER  by SULLIVAN,MICHAEL",2,,2,,,,"TURNOVER  by SULLIVAN,MICHAEL",1,turnover,,millsaps college,"sullivan,michael",,"[""grant,she'chem"", 'miller,joshua', 'turner,james', 'sullivan,michael', 'blanz,buck']","['colvin,darrius', 'levi,spencer', 'giadolor,prince', 'russell,john', 'calton,emmanuel']",1137
8,4415,University of Dallas,Millsaps College,0,68-73,"31,42","32,36",1-0,0-1,N/A,N/A,11/15/17,5:30 PM,N/A,"Irving, Texas (Maher Center)",Win,2,False,282,False,18:56,,2,,2,"STEAL  by GIADOLOR,PRINCE",,,"STEAL  by GIADOLOR,PRINCE",1,steal,,university of dallas,,,"[""grant,she'chem"", 'miller,joshua', 'turner,james', 'sullivan,michael', 'blanz,buck']","['colvin,darrius', 'levi,spencer', 'giadolor,prince', 'russell,john', 'calton,emmanuel']",1136
9,4415,University of Dallas,Millsaps College,0,68-73,"31,42","32,36",1-0,0-1,N/A,N/A,11/15/17,5:30 PM,N/A,"Irving, Texas (Maher Center)",Win,2,False,282,False,18:48,,2,,2,"TURNOVER  by COLVIN,DARRIUS",,,"TURNOVER  by COLVIN,DARRIUS",1,turnover,,university of dallas,"colvin,darrius",,"[""grant,she'chem"", 'miller,joshua', 'turner,james', 'sullivan,michael', 'blanz,buck']","['colvin,darrius', 'levi,spencer', 'giadolor,prince', 'russell,john', 'calton,emmanuel']",1128
