,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,0740,Centre College,Oglethorpe University,1,57-67,"34,33","30,27",11-3,11-5,4-1,3-2,01/18/13,8:00 PM,N/A,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,532,False,19:41,,,,,"MISS LAYUP by WESLEY,TYLER",,,"MISS LAYUP by WESLEY,TYLER",1,layup,missed,centre college,"wesley,tyler",,"['kinney,jordan', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'davis,alex']","['wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'karsner,josh', 'taylor,chris']",1181
1,0740,Centre College,Oglethorpe University,1,57-67,"34,33","30,27",11-3,11-5,4-1,3-2,01/18/13,8:00 PM,N/A,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,532,False,--,,,,,"REBOUND OFF by WESLEY,TYLER",,,"REBOUND OFF by WESLEY,TYLER",1,offensive rebound,,centre college,"wesley,tyler",,"['kinney,jordan', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'davis,alex']","['wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'karsner,josh', 'taylor,chris']",
2,0740,Centre College,Oglethorpe University,1,57-67,"34,33","30,27",11-3,11-5,4-1,3-2,01/18/13,8:00 PM,N/A,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,532,False,19:24,,0,,2 ,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",CENTRE_M 0-2 (+2),,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",1,layup,good,centre college,"whiteside,donovan",2,"['kinney,jordan', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'davis,alex']","['wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'karsner,josh', 'taylor,chris']",1164
3,0740,Centre College,Oglethorpe University,1,57-67,"34,33","30,27",11-3,11-5,4-1,3-2,01/18/13,8:00 PM,N/A,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,532,False,--,,0,,2 ,"ASSIST  by WESLEY,TYLER",,,"ASSIST  by WESLEY,TYLER",1,assist,,centre college,"wesley,tyler",,"['kinney,jordan', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'davis,alex']","['wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'karsner,josh', 'taylor,chris']",
4,0740,Centre College,Oglethorpe University,1,57-67,"34,33","30,27",11-3,11-5,4-1,3-2,01/18/13,8:00 PM,N/A,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,532,False,19:04,"GOOD 3PTR by DAVIS,ALEX",3 ,,2,,OUM 3-2 (-1),,"GOOD 3PTR by DAVIS,ALEX",1,three pointer,good,oglethorpe university,"davis,alex",3,"['kinney,jordan', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'davis,alex']","['wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'karsner,josh', 'taylor,chris']",1144
5,0740,Centre College,Oglethorpe University,1,57-67,"34,33","30,27",11-3,11-5,4-1,3-2,01/18/13,8:00 PM,N/A,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,532,False,--,"ASSIST  by MOLINET,CHRISTIAN",3 ,,2,,,,"ASSIST  by MOLINET,CHRISTIAN",1,assist,,oglethorpe university,"molinet,christian",,"['kinney,jordan', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'davis,alex']","['wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'karsner,josh', 'taylor,chris']",
6,0740,Centre College,Oglethorpe University,1,57-67,"34,33","30,27",11-3,11-5,4-1,3-2,01/18/13,8:00 PM,N/A,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,532,False,18:45,,3 ,,2,"TURNOVER  by TAYLOR,CHRIS",,,"TURNOVER  by TAYLOR,CHRIS",1,turnover,,centre college,"taylor,chris",,"['kinney,jordan', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'davis,alex']","['wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'karsner,josh', 'taylor,chris']",1125
7,0740,Centre College,Oglethorpe University,1,57-67,"34,33","30,27",11-3,11-5,4-1,3-2,01/18/13,8:00 PM,N/A,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,532,False,18:45,"STEAL  by DAVIS,ALEX",3 ,,2,,,,"STEAL  by DAVIS,ALEX",1,steal,,oglethorpe university,,,"['kinney,jordan', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'davis,alex']","['wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'karsner,josh', 'taylor,chris']",1125
8,0740,Centre College,Oglethorpe University,1,57-67,"34,33","30,27",11-3,11-5,4-1,3-2,01/18/13,8:00 PM,N/A,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,532,False,18:45,,3 ,,2,"FOUL  by TAYLOR,CHRIS",,,"FOUL  by TAYLOR,CHRIS",1,foul,,centre college,"taylor,chris",,"['kinney,jordan', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'davis,alex']","['wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'karsner,josh', 'taylor,chris']",1125
9,0740,Centre College,Oglethorpe University,1,57-67,"34,33","30,27",11-3,11-5,4-1,3-2,01/18/13,8:00 PM,N/A,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,532,False,18:32,"MISS LAYUP by JOVAAG,BRANDEN",3 ,,2,,,,"MISS LAYUP by JOVAAG,BRANDEN",1,layup,missed,oglethorpe university,"jovaag,branden",,"['kinney,jordan', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'davis,alex']","['wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'karsner,josh', 'taylor,chris']",1112
