,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,0736,MILLSAPS,CENTRE~1,0,56-42,"19,23","25,31",2-9,7-2,N/A,N/A,01/04/13,9:00 PM,N/A,JACKSON MS,Lose,2,False,N/A,False,19:51,"MISS JUMPER by TAYLOR,CHRIS",,,,,,,"MISS JUMPER by TAYLOR,CHRIS",1,jumper,missed,centre~1,"taylor,chris",,"['karsner,josh', 'whiteside,donovan', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']","['cortese,nick', 'kastner,murray', 'berger,ryan', 'gilligan,tully', 'thomas,sterling']",1191
1,0736,MILLSAPS,CENTRE~1,0,56-42,"19,23","25,31",2-9,7-2,N/A,N/A,01/04/13,9:00 PM,N/A,JACKSON MS,Lose,2,False,N/A,False,--,,,,,"REBOUND DEF by THOMAS,STERLING",,,"REBOUND DEF by THOMAS,STERLING",1,defensive rebound,,millsaps,"thomas,sterling",,"['karsner,josh', 'whiteside,donovan', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']","['cortese,nick', 'kastner,murray', 'berger,ryan', 'gilligan,tully', 'thomas,sterling']",
2,0736,MILLSAPS,CENTRE~1,0,56-42,"19,23","25,31",2-9,7-2,N/A,N/A,01/04/13,9:00 PM,N/A,JACKSON MS,Lose,2,False,N/A,False,19:44,,,,,"FOUL  by THOMAS,STERLING",,,"FOUL  by THOMAS,STERLING",1,foul,,millsaps,"thomas,sterling",,"['karsner,josh', 'whiteside,donovan', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']","['cortese,nick', 'kastner,murray', 'berger,ryan', 'gilligan,tully', 'thomas,sterling']",1184
3,0736,MILLSAPS,CENTRE~1,0,56-42,"19,23","25,31",2-9,7-2,N/A,N/A,01/04/13,9:00 PM,N/A,JACKSON MS,Lose,2,False,N/A,False,19:26,"MISS JUMPER by WESLEY,TYLER",,,,,,,"MISS JUMPER by WESLEY,TYLER",1,jumper,missed,centre~1,"wesley,tyler",,"['karsner,josh', 'whiteside,donovan', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']","['cortese,nick', 'kastner,murray', 'berger,ryan', 'gilligan,tully', 'thomas,sterling']",1166
4,0736,MILLSAPS,CENTRE~1,0,56-42,"19,23","25,31",2-9,7-2,N/A,N/A,01/04/13,9:00 PM,N/A,JACKSON MS,Lose,2,False,N/A,False,--,,,,,"REBOUND DEF by GILLIGAN,TULLY",,,"REBOUND DEF by GILLIGAN,TULLY",1,defensive rebound,,millsaps,"gilligan,tully",,"['karsner,josh', 'whiteside,donovan', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']","['cortese,nick', 'kastner,murray', 'berger,ryan', 'gilligan,tully', 'thomas,sterling']",
5,0736,MILLSAPS,CENTRE~1,0,56-42,"19,23","25,31",2-9,7-2,N/A,N/A,01/04/13,9:00 PM,N/A,JACKSON MS,Lose,2,False,N/A,False,18:56,,,,,"TURNOVER  by CORTESE,NICK",,,"TURNOVER  by CORTESE,NICK",1,turnover,,millsaps,"cortese,nick",,"['karsner,josh', 'whiteside,donovan', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']","['cortese,nick', 'kastner,murray', 'berger,ryan', 'gilligan,tully', 'thomas,sterling']",1136
6,0736,MILLSAPS,CENTRE~1,0,56-42,"19,23","25,31",2-9,7-2,N/A,N/A,01/04/13,9:00 PM,N/A,JACKSON MS,Lose,2,False,N/A,False,18:34,"MISS JUMPER by WHITESIDE,DONOVAN",,,,,,,"MISS JUMPER by WHITESIDE,DONOVAN",1,jumper,missed,centre~1,"whiteside,donovan",,"['karsner,josh', 'whiteside,donovan', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']","['cortese,nick', 'kastner,murray', 'berger,ryan', 'gilligan,tully', 'thomas,sterling']",1114
7,0736,MILLSAPS,CENTRE~1,0,56-42,"19,23","25,31",2-9,7-2,N/A,N/A,01/04/13,9:00 PM,N/A,JACKSON MS,Lose,2,False,N/A,False,--,"REBOUND OFF by WESLEY,TYLER",,,,,,,"REBOUND OFF by WESLEY,TYLER",1,offensive rebound,,centre~1,"wesley,tyler",,"['karsner,josh', 'whiteside,donovan', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']","['cortese,nick', 'kastner,murray', 'berger,ryan', 'gilligan,tully', 'thomas,sterling']",
8,0736,MILLSAPS,CENTRE~1,0,56-42,"19,23","25,31",2-9,7-2,N/A,N/A,01/04/13,9:00 PM,N/A,JACKSON MS,Lose,2,False,N/A,False,18:31,"GOOD LAYUP by WESLEY,TYLER(in the paint)",2 ,,0,,CENTRE~1 2-0 (+2),,"GOOD LAYUP by WESLEY,TYLER(in the paint)",1,layup,good,centre~1,"wesley,tyler",2,"['karsner,josh', 'whiteside,donovan', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']","['cortese,nick', 'kastner,murray', 'berger,ryan', 'gilligan,tully', 'thomas,sterling']",1111
9,0736,MILLSAPS,CENTRE~1,0,56-42,"19,23","25,31",2-9,7-2,N/A,N/A,01/04/13,9:00 PM,N/A,JACKSON MS,Lose,2,False,N/A,False,18:14,,2 ,,0,"TURNOVER  by KASTNER,MURRAY",,,"TURNOVER  by KASTNER,MURRAY",1,turnover,,millsaps,"kastner,murray",,"['karsner,josh', 'whiteside,donovan', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']","['cortese,nick', 'kastner,murray', 'berger,ryan', 'gilligan,tully', 'thomas,sterling']",1094
