,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,19:32,,,,,"MISS JUMPER by BATES,JACOB",,,"MISS JUMPER by BATES,JACOB",1,jumper,missed,centre,"bates,jacob",,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1172
1,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,--,"REBOUND DEF by ESSICK,JALEN",,,,,,,"REBOUND DEF by ESSICK,JALEN",1,defensive rebound,,rhodes,"essick,jalen",,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",
2,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,19:12,"MISS 3PTR by ESSICK,JALEN",,,,,,,"MISS 3PTR by ESSICK,JALEN",1,three pointer,missed,rhodes,"essick,jalen",,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1152
3,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,--,"REBOUND OFF by ESSICK,JALEN",,,,,,,"REBOUND OFF by ESSICK,JALEN",1,offensive rebound,,rhodes,"essick,jalen",,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",
4,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,19:07,"GOOD LAYUP by ESSICK,JALEN(in the paint)",2 ,,0,,Rhodes 2-0 (+2),,"GOOD LAYUP by ESSICK,JALEN(in the paint)",1,layup,good,rhodes,"essick,jalen",2,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1147
5,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,18:39,,2,,2,"GOOD JUMPER by RAKES,BAILEY(in the paint)",Centre 2-2 (0),,"GOOD JUMPER by RAKES,BAILEY(in the paint)",1,jumper,good,centre,"rakes,bailey",2,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1119
6,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,18:15,"MISS 3PTR by ESSICK,JALEN",2,,2,,,,"MISS 3PTR by ESSICK,JALEN",1,three pointer,missed,rhodes,"essick,jalen",,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1095
7,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,--,,2,,2,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",1,defensive rebound,,centre,"bates,jacob",,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",
8,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,18:05,,2,,4 ,"GOOD LAYUP by BAUGHMAN,CARTER(in the paint)",Centre 2-4 (-2),,"GOOD LAYUP by BAUGHMAN,CARTER(in the paint)",1,layup,good,centre,"baughman,carter",2,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1085
9,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,17:47,"MISS JUMPER by WEATHERFORD,MITCH",2,,4 ,,,,"MISS JUMPER by WEATHERFORD,MITCH",1,jumper,missed,rhodes,"weatherford,mitch",,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1067
10,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,--,,2,,4 ,"REBOUND DEF by WALKER,ART",,,"REBOUND DEF by WALKER,ART",1,defensive rebound,,centre,"walker,art",,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",
11,6298,Centre,Rhodes,1,59-81,"37,44","24,35",16-2,4-13,6-1,1-6,01/19/20,3:00 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,153,False,17:34,,2,,6 ,"GOOD LAYUP by WALKER,ART(in the paint)",Centre 2-6 (-4),,"GOOD LAYUP by WALKER,ART(in the paint)",1,layup,good,centre,"walker,art",2,"['wiley,koki', 'weatherford,mitch', 'de,feria', 'essick,jalen', 'giroux,preston']","['bates,jacob', 'walker,art', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1054
