,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,19:46,,0,,3 ,"GOOD 3PTR by FRAMPTON,LUKE",WestKy 0-3 (-3),,"GOOD 3PTR by FRAMPTON,LUKE",1,three pointer,good,western ky.,"frampton,luke",3,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",1186
1,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,--,,0,,3 ,"ASSIST  by MCKNIGHT,DAYVION",,,"ASSIST  by MCKNIGHT,DAYVION",1,assist,,western ky.,"mcknight,dayvion",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",
2,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,19:29,"MISS 3PTR by SMITH,RJ",0,,3 ,,,,"MISS 3PTR by SMITH,RJ",1,three pointer,missed,centre,"smith,rj",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",1169
3,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,--,,0,,3 ,"REBOUND DEF by MCKNIGHT,DAYVION",,,"REBOUND DEF by MCKNIGHT,DAYVION",1,defensive rebound,,western ky.,"mcknight,dayvion",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",
4,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,19:20,,0,,6 ,"GOOD 3PTR by FRAMPTON,LUKE",WestKy 0-6 (-6),,"GOOD 3PTR by FRAMPTON,LUKE",1,three pointer,good,western ky.,"frampton,luke",3,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",1160
5,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,--,,0,,6 ,"ASSIST  by JUSTICE,CAMRON",,,"ASSIST  by JUSTICE,CAMRON",1,assist,,western ky.,"justice,camron",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",
6,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,18:53,"MISS 3PTR by WILLIAMS,JALEN",0,,6 ,,,,"MISS 3PTR by WILLIAMS,JALEN",1,three pointer,missed,centre,"williams,jalen",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",1133
7,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,--,,0,,6 ,"REBOUND DEF by SHARP,JAMARION",,,"REBOUND DEF by SHARP,JAMARION",1,defensive rebound,,western ky.,"sharp,jamarion",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",
8,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,18:43,,0,,8 ,"GOOD LAYUP by HAMILTON,JAIRUS(in the paint)",WestKy 0-8 (-8),,"GOOD LAYUP by HAMILTON,JAIRUS(in the paint)",1,layup,good,western ky.,"hamilton,jairus",2,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",1123
9,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,18:16,"MISS JUMPER by MOORE,CHEZ(in the paint)",0,,8 ,,,,"MISS JUMPER by MOORE,CHEZ(in the paint)",1,jumper,missed,centre,"moore,chez",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",1096
10,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,--,,0,,8 ,"REBOUND DEF by MCKNIGHT,DAYVION",,,"REBOUND DEF by MCKNIGHT,DAYVION",1,defensive rebound,,western ky.,"mcknight,dayvion",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",
11,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,18:07,,0,,10 ,"GOOD LAYUP by HAMILTON,JAIRUS(in the paint)",WestKy 0-10 (-10),,"GOOD LAYUP by HAMILTON,JAIRUS(in the paint)",1,layup,good,western ky.,"hamilton,jairus",2,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",1087
12,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,--,,0,,10 ,"ASSIST  by JUSTICE,CAMRON",,,"ASSIST  by JUSTICE,CAMRON",1,assist,,western ky.,"justice,camron",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",
13,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,17:54,"MISS 3PTR by MOORE,CHEZ",0,,10 ,,,,"MISS 3PTR by MOORE,CHEZ",1,three pointer,missed,centre,"moore,chez",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",1074
14,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,--,,0,,10 ,"REBOUND DEF by MCKNIGHT,DAYVION",,,"REBOUND DEF by MCKNIGHT,DAYVION",1,defensive rebound,,western ky.,"mcknight,dayvion",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",
15,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,17:47,,0,,10 ,"MISS 3PTR by FRAMPTON,LUKE",,,"MISS 3PTR by FRAMPTON,LUKE",1,three pointer,missed,western ky.,"frampton,luke",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",1067
16,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,--,"REBOUND DEF by MOORE,CHEZ",0,,10 ,,,,"REBOUND DEF by MOORE,CHEZ",1,defensive rebound,,centre,"moore,chez",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",
17,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,17:39,"MISS 3PTR by SMITH,RJ",0,,10 ,,,,"MISS 3PTR by SMITH,RJ",1,three pointer,missed,centre,"smith,rj",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",1059
18,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,--,,0,,10 ,"REBOUND DEF by HAMILTON,JAIRUS",,,"REBOUND DEF by HAMILTON,JAIRUS",1,defensive rebound,,western ky.,"hamilton,jairus",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",
19,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,17:28,,0,,13 ,"GOOD 3PTR by MCKNIGHT,DAYVION",WestKy 0-13 (-13),,"GOOD 3PTR by MCKNIGHT,DAYVION",1,three pointer,good,western ky.,"mcknight,dayvion",3,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",1048
20,4896,Western Ky.,Centre,0,52-90,"48,42","18,34",7-4,4-5,0-0-,1-0,12/14/21,7:00 PM,N/A,"E.A. Diddle Arena, Bowling Green, KY",Win,2,False,3240,False,--,,0,,13 ,"ASSIST  by HAMILTON,JAIRUS",,,"ASSIST  by HAMILTON,JAIRUS",1,assist,,western ky.,"hamilton,jairus",,"['baughman,carter', 'smith,rj', 'gerald,dustin', 'moore,chez', 'williams,jalen']","['hamilton,jairus', 'mcknight,dayvion', 'justice,camron', 'frampton,luke', 'sharp,jamarion']",
