,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,3919,Millsaps,Centre,1,78-71,"27,44","32,46",10-4,12-2,2-1,2-1,01/05/20,2:00 PM,N/A,"The Hangar Dome, Jackson, MS",Lose,2,False,157,False,19:41,,0,,2 ,"GOOD LAYUP by SPIKES,KALVIN(in the paint)",Mill 0-2 (-2),,"GOOD LAYUP by SPIKES,KALVIN(in the paint)",1,layup,good,millsaps,"spikes,kalvin",2,"['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']","['hughes,anthony', 'mclaurin,ryan', 'jenkins,kaleb', 'spikes,kalvin', 'becker,saxton']",1181
1,3919,Millsaps,Centre,1,78-71,"27,44","32,46",10-4,12-2,2-1,2-1,01/05/20,2:00 PM,N/A,"The Hangar Dome, Jackson, MS",Lose,2,False,157,False,--,,0,,2 ,"ASSIST  by BECKER,SAXTON",,,"ASSIST  by BECKER,SAXTON",1,assist,,millsaps,"becker,saxton",,"['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']","['hughes,anthony', 'mclaurin,ryan', 'jenkins,kaleb', 'spikes,kalvin', 'becker,saxton']",
2,3919,Millsaps,Centre,1,78-71,"27,44","32,46",10-4,12-2,2-1,2-1,01/05/20,2:00 PM,N/A,"The Hangar Dome, Jackson, MS",Lose,2,False,157,False,19:13,"TURNOVER  by WALKER,ART",0,,2 ,,,,"TURNOVER  by WALKER,ART",1,turnover,,centre,"walker,art",,"['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']","['hughes,anthony', 'mclaurin,ryan', 'jenkins,kaleb', 'spikes,kalvin', 'becker,saxton']",1153
3,3919,Millsaps,Centre,1,78-71,"27,44","32,46",10-4,12-2,2-1,2-1,01/05/20,2:00 PM,N/A,"The Hangar Dome, Jackson, MS",Lose,2,False,157,False,19:00,,0,,2 ,"MISS LAYUP by SPIKES,KALVIN(in the paint)",,,"MISS LAYUP by SPIKES,KALVIN(in the paint)",1,layup,missed,millsaps,"spikes,kalvin",,"['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']","['hughes,anthony', 'mclaurin,ryan', 'jenkins,kaleb', 'spikes,kalvin', 'becker,saxton']",1140
4,3919,Millsaps,Centre,1,78-71,"27,44","32,46",10-4,12-2,2-1,2-1,01/05/20,2:00 PM,N/A,"The Hangar Dome, Jackson, MS",Lose,2,False,157,False,--,"REBOUND DEF by AYERS,PERRY",0,,2 ,,,,"REBOUND DEF by AYERS,PERRY",1,defensive rebound,,centre,"ayers,perry",,"['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']","['hughes,anthony', 'mclaurin,ryan', 'jenkins,kaleb', 'spikes,kalvin', 'becker,saxton']",
5,3919,Millsaps,Centre,1,78-71,"27,44","32,46",10-4,12-2,2-1,2-1,01/05/20,2:00 PM,N/A,"The Hangar Dome, Jackson, MS",Lose,2,False,157,False,18:49,"FOUL  by WALKER,ART",0,,2 ,,,,"FOUL  by WALKER,ART",1,foul,,centre,"walker,art",,"['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']","['hughes,anthony', 'mclaurin,ryan', 'jenkins,kaleb', 'spikes,kalvin', 'becker,saxton']",1129
6,3919,Millsaps,Centre,1,78-71,"27,44","32,46",10-4,12-2,2-1,2-1,01/05/20,2:00 PM,N/A,"The Hangar Dome, Jackson, MS",Lose,2,False,157,False,18:49,"TURNOVER  by WALKER,ART",0,,2 ,,,,"TURNOVER  by WALKER,ART",1,turnover,,centre,"walker,art",,"['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']","['hughes,anthony', 'mclaurin,ryan', 'jenkins,kaleb', 'spikes,kalvin', 'becker,saxton']",1129
7,3919,Millsaps,Centre,1,78-71,"27,44","32,46",10-4,12-2,2-1,2-1,01/05/20,2:00 PM,N/A,"The Hangar Dome, Jackson, MS",Lose,2,False,157,False,18:35,,0,,2 ,"MISS 3PTR by BECKER,SAXTON",,,"MISS 3PTR by BECKER,SAXTON",1,three pointer,missed,millsaps,"becker,saxton",,"['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']","['hughes,anthony', 'mclaurin,ryan', 'jenkins,kaleb', 'spikes,kalvin', 'becker,saxton']",1115
8,3919,Millsaps,Centre,1,78-71,"27,44","32,46",10-4,12-2,2-1,2-1,01/05/20,2:00 PM,N/A,"The Hangar Dome, Jackson, MS",Lose,2,False,157,False,--,"REBOUND DEF by BAUGHMAN,CARTER",0,,2 ,,,,"REBOUND DEF by BAUGHMAN,CARTER",1,defensive rebound,,centre,"baughman,carter",,"['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']","['hughes,anthony', 'mclaurin,ryan', 'jenkins,kaleb', 'spikes,kalvin', 'becker,saxton']",
9,3919,Millsaps,Centre,1,78-71,"27,44","32,46",10-4,12-2,2-1,2-1,01/05/20,2:00 PM,N/A,"The Hangar Dome, Jackson, MS",Lose,2,False,157,False,18:20,"MISS JUMPER by AYERS,PERRY(in the paint)",0,,2 ,,,,"MISS JUMPER by AYERS,PERRY(in the paint)",1,jumper,missed,centre,"ayers,perry",,"['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']","['hughes,anthony', 'mclaurin,ryan', 'jenkins,kaleb', 'spikes,kalvin', 'becker,saxton']",1100
