,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,0759,Hendrix,Berry,1,71-96,"41,55","26,45",7-7,3-10,1-2,0-3,01/12/14,3 p.m.,N/A,"Conway, Ark. (Grove Gymnasium)",Win,2,False,156,False,19:44,,,,,"MISS JUMPER by PRIMM,COLTON",,,"MISS JUMPER by PRIMM,COLTON",1,jumper,missed,hendrix,"primm,colton",,"['jacobs,owen', 'whalen,mac', 'mccloud,lee', 'smoak,hunter', 'graham,lake']","['primm,colton', 'nikolovski,drew', 'vance,luke', 'aldous,hank', 'taulton,jordan']",1184
1,0759,Hendrix,Berry,1,71-96,"41,55","26,45",7-7,3-10,1-2,0-3,01/12/14,3 p.m.,N/A,"Conway, Ark. (Grove Gymnasium)",Win,2,False,156,False,19:44,"BLOCK  by GRAHAM,LAKE",,,,,,,"BLOCK  by GRAHAM,LAKE",1,block,,berry,"graham,lake",,"['jacobs,owen', 'whalen,mac', 'mccloud,lee', 'smoak,hunter', 'graham,lake']","['primm,colton', 'nikolovski,drew', 'vance,luke', 'aldous,hank', 'taulton,jordan']",1184
2,0759,Hendrix,Berry,1,71-96,"41,55","26,45",7-7,3-10,1-2,0-3,01/12/14,3 p.m.,N/A,"Conway, Ark. (Grove Gymnasium)",Win,2,False,156,False,--,"REBOUND DEF by WHALEN,MAC",,,,,,,"REBOUND DEF by WHALEN,MAC",1,defensive rebound,,berry,"whalen,mac",,"['jacobs,owen', 'whalen,mac', 'mccloud,lee', 'smoak,hunter', 'graham,lake']","['primm,colton', 'nikolovski,drew', 'vance,luke', 'aldous,hank', 'taulton,jordan']",
3,0759,Hendrix,Berry,1,71-96,"41,55","26,45",7-7,3-10,1-2,0-3,01/12/14,3 p.m.,N/A,"Conway, Ark. (Grove Gymnasium)",Win,2,False,156,False,19:26,,,,,"FOUL  by VANCE,LUKE",,,"FOUL  by VANCE,LUKE",1,foul,,hendrix,"vance,luke",,"['jacobs,owen', 'whalen,mac', 'mccloud,lee', 'smoak,hunter', 'graham,lake']","['primm,colton', 'nikolovski,drew', 'vance,luke', 'aldous,hank', 'taulton,jordan']",1166
4,0759,Hendrix,Berry,1,71-96,"41,55","26,45",7-7,3-10,1-2,0-3,01/12/14,3 p.m.,N/A,"Conway, Ark. (Grove Gymnasium)",Win,2,False,156,False,19:26,"MISS FT by JACOBS,OWEN",,,,,,,"MISS FT by JACOBS,OWEN",1,free throw,missed,berry,"jacobs,owen",,"['jacobs,owen', 'whalen,mac', 'mccloud,lee', 'smoak,hunter', 'graham,lake']","['primm,colton', 'nikolovski,drew', 'vance,luke', 'aldous,hank', 'taulton,jordan']",1166
5,0759,Hendrix,Berry,1,71-96,"41,55","26,45",7-7,3-10,1-2,0-3,01/12/14,3 p.m.,N/A,"Conway, Ark. (Grove Gymnasium)",Win,2,False,156,False,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,berry,,,"['jacobs,owen', 'whalen,mac', 'mccloud,lee', 'smoak,hunter', 'graham,lake']","['primm,colton', 'nikolovski,drew', 'vance,luke', 'aldous,hank', 'taulton,jordan']",
6,0759,Hendrix,Berry,1,71-96,"41,55","26,45",7-7,3-10,1-2,0-3,01/12/14,3 p.m.,N/A,"Conway, Ark. (Grove Gymnasium)",Win,2,False,156,False,19:26,"GOOD FT by JACOBS,OWEN",1 ,,0,,BCM 1-0 (+1),,"GOOD FT by JACOBS,OWEN",1,free throw,good,berry,"jacobs,owen",1,"['jacobs,owen', 'whalen,mac', 'mccloud,lee', 'smoak,hunter', 'graham,lake']","['primm,colton', 'nikolovski,drew', 'vance,luke', 'aldous,hank', 'taulton,jordan']",1166
7,0759,Hendrix,Berry,1,71-96,"41,55","26,45",7-7,3-10,1-2,0-3,01/12/14,3 p.m.,N/A,"Conway, Ark. (Grove Gymnasium)",Win,2,False,156,False,19:14,,1,,2 ,"GOOD LAYUP by PRIMM,COLTON(in the paint)",HC 1-2 (-1),,"GOOD LAYUP by PRIMM,COLTON(in the paint)",1,layup,good,hendrix,"primm,colton",2,"['jacobs,owen', 'whalen,mac', 'mccloud,lee', 'smoak,hunter', 'graham,lake']","['primm,colton', 'nikolovski,drew', 'vance,luke', 'aldous,hank', 'taulton,jordan']",1154
8,0759,Hendrix,Berry,1,71-96,"41,55","26,45",7-7,3-10,1-2,0-3,01/12/14,3 p.m.,N/A,"Conway, Ark. (Grove Gymnasium)",Win,2,False,156,False,--,,1,,2 ,"ASSIST  by ALDOUS,HANK",,,"ASSIST  by ALDOUS,HANK",1,assist,,hendrix,"aldous,hank",,"['jacobs,owen', 'whalen,mac', 'mccloud,lee', 'smoak,hunter', 'graham,lake']","['primm,colton', 'nikolovski,drew', 'vance,luke', 'aldous,hank', 'taulton,jordan']",
9,0759,Hendrix,Berry,1,71-96,"41,55","26,45",7-7,3-10,1-2,0-3,01/12/14,3 p.m.,N/A,"Conway, Ark. (Grove Gymnasium)",Win,2,False,156,False,19:05,"MISS JUMPER by MCCLOUD,LEE",1,,2 ,,,,"MISS JUMPER by MCCLOUD,LEE",1,jumper,missed,berry,"mccloud,lee",,"['jacobs,owen', 'whalen,mac', 'mccloud,lee', 'smoak,hunter', 'graham,lake']","['primm,colton', 'nikolovski,drew', 'vance,luke', 'aldous,hank', 'taulton,jordan']",1145
