,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,N/A,N/A,11/24/18,1:00 PM,N/A,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:36,,,,,"MISS 3PTR by BLYLY,TANNER",,,"MISS 3PTR by BLYLY,TANNER",1,three pointer,missed,kalamazoo,"blyly,tanner",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1176
1,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,N/A,N/A,11/24/18,1:00 PM,N/A,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,--,"REBOUND DEF by BATES,JACOB",,,,,,,"REBOUND DEF by BATES,JACOB",1,defensive rebound,,centre,"bates,jacob",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",
2,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,N/A,N/A,11/24/18,1:00 PM,N/A,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:29,"TURNOVER  by AYERS,PERRY",,,,,,,"TURNOVER  by AYERS,PERRY",1,turnover,,centre,"ayers,perry",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1169
3,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,N/A,N/A,11/24/18,1:00 PM,N/A,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:22,,,,,"TURNOVER  by BLYLY,TANNER",,,"TURNOVER  by BLYLY,TANNER",1,turnover,,kalamazoo,"blyly,tanner",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1162
4,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,N/A,N/A,11/24/18,1:00 PM,N/A,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:21,"STEAL  by AYERS,PERRY",,,,,,,"STEAL  by AYERS,PERRY",1,steal,,centre,,,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1161
5,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,N/A,N/A,11/24/18,1:00 PM,N/A,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:19,"GOOD LAYUP by AYERS,PERRY(in the paint)",2 ,,0,,CENTRE 2-0 (+2),,"GOOD LAYUP by AYERS,PERRY(in the paint)",1,layup,good,centre,"ayers,perry",2,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1159
6,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,N/A,N/A,11/24/18,1:00 PM,N/A,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,19:07,,2 ,,0,"MISS JUMPER by VINCENT,JEREMIAH",,,"MISS JUMPER by VINCENT,JEREMIAH",1,jumper,missed,kalamazoo,"vincent,jeremiah",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1147
7,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,N/A,N/A,11/24/18,1:00 PM,N/A,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,--,"REBOUND DEF by BATES,JACOB",2 ,,0,,,,"REBOUND DEF by BATES,JACOB",1,defensive rebound,,centre,"bates,jacob",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",
8,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,N/A,N/A,11/24/18,1:00 PM,N/A,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,18:57,"MISS 3PTR by SINE,TUCKER",2 ,,0,,,,"MISS 3PTR by SINE,TUCKER",1,three pointer,missed,centre,"sine,tucker",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",1137
9,3451,Kalamazoo,Centre,0,76-56,"22,34","35,41",2-3,4-0,N/A,N/A,11/24/18,1:00 PM,N/A,"Anderson Ath Center, Kalamazoo, MI",Lose,2,False,192,False,--,,2 ,,0,"REBOUND DEF by OLLIE,BASS",,,"REBOUND DEF by OLLIE,BASS",1,defensive rebound,,kalamazoo,"ollie,bass",,"['ayers,perry', 'walker,art', 'rakes,bailey', 'bates,jacob', 'sine,tucker']","['vincent,jeremiah', 'blyly,tanner', 'hamann,merritt', 'ollie,bass', 'humes,tre']",
