,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,3454,Centre,Spalding,0,39-65,"22,43","19,20",7-0,3-5,N/A,N/A,12/12/18,7:00 PM,N/A,"Danville, KY (Alumni Gymnasium)",Win,2,False,597,False,19:40,"GOOD LAYUP by AMANOR,TROY(in the paint)",2 ,,0,,SUMB 2-0 (-2),,"GOOD LAYUP by AMANOR,TROY(in the paint)",1,layup,good,spalding,"amanor,troy",2,"['amanor,troy', 'bendingfield,robert', 'ellis,dominique', 'holt,brendan', 'coleman,jerry']","['sine,tucker', 'ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey']",1180
1,3454,Centre,Spalding,0,39-65,"22,43","19,20",7-0,3-5,N/A,N/A,12/12/18,7:00 PM,N/A,"Danville, KY (Alumni Gymnasium)",Win,2,False,597,False,--,"ASSIST  by COLEMAN,JERRY",2 ,,0,,,,"ASSIST  by COLEMAN,JERRY",1,assist,,spalding,"coleman,jerry",,"['amanor,troy', 'bendingfield,robert', 'ellis,dominique', 'holt,brendan', 'coleman,jerry']","['sine,tucker', 'ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey']",
2,3454,Centre,Spalding,0,39-65,"22,43","19,20",7-0,3-5,N/A,N/A,12/12/18,7:00 PM,N/A,"Danville, KY (Alumni Gymnasium)",Win,2,False,597,False,19:19,,2 ,,0,"TURNOVER  by AYERS,PERRY",,,"TURNOVER  by AYERS,PERRY",1,turnover,,centre,"ayers,perry",,"['amanor,troy', 'bendingfield,robert', 'ellis,dominique', 'holt,brendan', 'coleman,jerry']","['sine,tucker', 'ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey']",1159
3,3454,Centre,Spalding,0,39-65,"22,43","19,20",7-0,3-5,N/A,N/A,12/12/18,7:00 PM,N/A,"Danville, KY (Alumni Gymnasium)",Win,2,False,597,False,19:16,"STEAL  by ELLIS,DOMINIQUE",2 ,,0,,,,"STEAL  by ELLIS,DOMINIQUE",1,steal,,spalding,,,"['amanor,troy', 'bendingfield,robert', 'ellis,dominique', 'holt,brendan', 'coleman,jerry']","['sine,tucker', 'ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey']",1156
4,3454,Centre,Spalding,0,39-65,"22,43","19,20",7-0,3-5,N/A,N/A,12/12/18,7:00 PM,N/A,"Danville, KY (Alumni Gymnasium)",Win,2,False,597,False,19:13,"GOOD LAYUP by ELLIS,DOMINIQUE(fastbreak)(in the paint)",4 ,,0,,SUMB 4-0 (-4),,"GOOD LAYUP by ELLIS,DOMINIQUE(fastbreak)(in the paint)",1,layup,good,spalding,"ellis,dominique(fastbreak)",2,"['amanor,troy', 'bendingfield,robert', 'ellis,dominique', 'holt,brendan', 'coleman,jerry']","['sine,tucker', 'ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey']",1153
5,3454,Centre,Spalding,0,39-65,"22,43","19,20",7-0,3-5,N/A,N/A,12/12/18,7:00 PM,N/A,"Danville, KY (Alumni Gymnasium)",Win,2,False,597,False,18:59,"FOUL  by AMANOR,TROY",4 ,,0,,,,"FOUL  by AMANOR,TROY",1,foul,,spalding,"amanor,troy",,"['amanor,troy', 'bendingfield,robert', 'ellis,dominique', 'holt,brendan', 'coleman,jerry']","['sine,tucker', 'ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey']",1139
6,3454,Centre,Spalding,0,39-65,"22,43","19,20",7-0,3-5,N/A,N/A,12/12/18,7:00 PM,N/A,"Danville, KY (Alumni Gymnasium)",Win,2,False,597,False,18:57,,4 ,,0,"MISS 3PTR by WALKER,ART",,,"MISS 3PTR by WALKER,ART",1,three pointer,missed,centre,"walker,art",,"['amanor,troy', 'bendingfield,robert', 'ellis,dominique', 'holt,brendan', 'coleman,jerry']","['sine,tucker', 'ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey']",1137
7,3454,Centre,Spalding,0,39-65,"22,43","19,20",7-0,3-5,N/A,N/A,12/12/18,7:00 PM,N/A,"Danville, KY (Alumni Gymnasium)",Win,2,False,597,False,--,"REBOUND DEF by AMANOR,TROY",4 ,,0,,,,"REBOUND DEF by AMANOR,TROY",1,defensive rebound,,spalding,"amanor,troy",,"['amanor,troy', 'bendingfield,robert', 'ellis,dominique', 'holt,brendan', 'coleman,jerry']","['sine,tucker', 'ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey']",
8,3454,Centre,Spalding,0,39-65,"22,43","19,20",7-0,3-5,N/A,N/A,12/12/18,7:00 PM,N/A,"Danville, KY (Alumni Gymnasium)",Win,2,False,597,False,18:25,"MISS 3PTR by BENDINGFIELD,ROBERT",4 ,,0,,,,"MISS 3PTR by BENDINGFIELD,ROBERT",1,three pointer,missed,spalding,"bendingfield,robert",,"['amanor,troy', 'bendingfield,robert', 'ellis,dominique', 'holt,brendan', 'coleman,jerry']","['sine,tucker', 'ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey']",1105
9,3454,Centre,Spalding,0,39-65,"22,43","19,20",7-0,3-5,N/A,N/A,12/12/18,7:00 PM,N/A,"Danville, KY (Alumni Gymnasium)",Win,2,False,597,False,--,,4 ,,0,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,centre,,,"['amanor,troy', 'bendingfield,robert', 'ellis,dominique', 'holt,brendan', 'coleman,jerry']","['sine,tucker', 'ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey']",
