,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,5285,Centre,Covenant,0,70-87,"44,43","36,34",2-1,1-3,0-0,0-0,11/16/22,7:30 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,116,False,19:42,"GOOD JUMPER by IGBANU,PROMISE(in the paint)",2 ,,0,,COV 2-0 (-2),,"GOOD JUMPER by IGBANU,PROMISE(in the paint)",1,jumper,good,centre,"igbanu,promise",2,"['igbanu,promise', 'noel,malcolm', 'gernatt,jonathan', 'hester,charlie', 'pearlman,logan']","['stinnett,cade', 'moore,chez', 'baughman,carter', 'coleman,hunter', 'ring,noah']",1182
1,5285,Centre,Covenant,0,70-87,"44,43","36,34",2-1,1-3,0-0,0-0,11/16/22,7:30 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,116,False,19:24,,2 ,,0,"MISS JUMPER by STINNETT,CADE(in the paint)",,,"MISS JUMPER by STINNETT,CADE(in the paint)",1,jumper,missed,covenant,"stinnett,cade",,"['igbanu,promise', 'noel,malcolm', 'gernatt,jonathan', 'hester,charlie', 'pearlman,logan']","['stinnett,cade', 'moore,chez', 'baughman,carter', 'coleman,hunter', 'ring,noah']",1164
2,5285,Centre,Covenant,0,70-87,"44,43","36,34",2-1,1-3,0-0,0-0,11/16/22,7:30 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,116,False,--,"REBOUND DEF by IGBANU,PROMISE",2 ,,0,,,,"REBOUND DEF by IGBANU,PROMISE",1,defensive rebound,,centre,"igbanu,promise",,"['igbanu,promise', 'noel,malcolm', 'gernatt,jonathan', 'hester,charlie', 'pearlman,logan']","['stinnett,cade', 'moore,chez', 'baughman,carter', 'coleman,hunter', 'ring,noah']",
3,5285,Centre,Covenant,0,70-87,"44,43","36,34",2-1,1-3,0-0,0-0,11/16/22,7:30 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,116,False,19:10,"MISS 3PTR by PEARLMAN,LOGAN",2 ,,0,,,,"MISS 3PTR by PEARLMAN,LOGAN",1,three pointer,missed,centre,"pearlman,logan",,"['igbanu,promise', 'noel,malcolm', 'gernatt,jonathan', 'hester,charlie', 'pearlman,logan']","['stinnett,cade', 'moore,chez', 'baughman,carter', 'coleman,hunter', 'ring,noah']",1150
4,5285,Centre,Covenant,0,70-87,"44,43","36,34",2-1,1-3,0-0,0-0,11/16/22,7:30 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,116,False,--,,2 ,,0,"REBOUND DEF by COLEMAN,HUNTER",,,"REBOUND DEF by COLEMAN,HUNTER",1,defensive rebound,,covenant,"coleman,hunter",,"['igbanu,promise', 'noel,malcolm', 'gernatt,jonathan', 'hester,charlie', 'pearlman,logan']","['stinnett,cade', 'moore,chez', 'baughman,carter', 'coleman,hunter', 'ring,noah']",
5,5285,Centre,Covenant,0,70-87,"44,43","36,34",2-1,1-3,0-0,0-0,11/16/22,7:30 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,116,False,19:03,,2 ,,0,"TURNOVER  by COLEMAN,HUNTER",,,"TURNOVER  by COLEMAN,HUNTER",1,turnover,,covenant,"coleman,hunter",,"['igbanu,promise', 'noel,malcolm', 'gernatt,jonathan', 'hester,charlie', 'pearlman,logan']","['stinnett,cade', 'moore,chez', 'baughman,carter', 'coleman,hunter', 'ring,noah']",1143
6,5285,Centre,Covenant,0,70-87,"44,43","36,34",2-1,1-3,0-0,0-0,11/16/22,7:30 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,116,False,19:03,"STEAL  by GERNATT,JONATHAN",2 ,,0,,,,"STEAL  by GERNATT,JONATHAN",1,steal,,centre,,,"['igbanu,promise', 'noel,malcolm', 'gernatt,jonathan', 'hester,charlie', 'pearlman,logan']","['stinnett,cade', 'moore,chez', 'baughman,carter', 'coleman,hunter', 'ring,noah']",1143
7,5285,Centre,Covenant,0,70-87,"44,43","36,34",2-1,1-3,0-0,0-0,11/16/22,7:30 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,116,False,18:35,,2 ,,0,"FOUL  by MOORE,CHEZ",,,"FOUL  by MOORE,CHEZ",1,foul,,covenant,"moore,chez",,"['igbanu,promise', 'noel,malcolm', 'gernatt,jonathan', 'hester,charlie', 'pearlman,logan']","['stinnett,cade', 'moore,chez', 'baughman,carter', 'coleman,hunter', 'ring,noah']",1115
8,5285,Centre,Covenant,0,70-87,"44,43","36,34",2-1,1-3,0-0,0-0,11/16/22,7:30 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,116,False,18:35,"GOOD FT by IGBANU,PROMISE",3 ,,0,,COV 3-0 (-3),,"GOOD FT by IGBANU,PROMISE",1,free throw,good,centre,"igbanu,promise",1,"['igbanu,promise', 'noel,malcolm', 'gernatt,jonathan', 'hester,charlie', 'pearlman,logan']","['stinnett,cade', 'moore,chez', 'baughman,carter', 'coleman,hunter', 'ring,noah']",1115
9,5285,Centre,Covenant,0,70-87,"44,43","36,34",2-1,1-3,0-0,0-0,11/16/22,7:30 PM,N/A,"Alumni Gymnasium, Danville, KY",Win,2,False,116,False,18:35,"GOOD FT by IGBANU,PROMISE",4 ,,0,,COV 4-0 (-4),,"GOOD FT by IGBANU,PROMISE",1,free throw,good,centre,"igbanu,promise",1,"['igbanu,promise', 'noel,malcolm', 'gernatt,jonathan', 'hester,charlie', 'pearlman,logan']","['stinnett,cade', 'moore,chez', 'baughman,carter', 'coleman,hunter', 'ring,noah']",1115
