,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,0883,Johnson (TN),Berry,0,70-65,"38,23,4","21,40,9",2-6,3-0,N/A,N/A,11/17/18,1 p.m.,N/A,"Sewanee, Tenn. (Juhan Gymnasium)",Lose,3,True,88,False,19:50,,,,,"TURNOVER  by GILPIN,TAYLOR",,,"TURNOVER  by GILPIN,TAYLOR",1,turnover,,johnson (tn),"gilpin,taylor",,"['hirsh,elijah', 'moore,myles', 'haslam,ethan', 'haynes,caleb', 'johnson,cory']","['gilpin,taylor', 'jones,coby', 'gullion,kenton', 'mcclain,cody', 'estacio,estiven']",1190
1,0883,Johnson (TN),Berry,0,70-65,"38,23,4","21,40,9",2-6,3-0,N/A,N/A,11/17/18,1 p.m.,N/A,"Sewanee, Tenn. (Juhan Gymnasium)",Lose,3,True,88,False,19:48,"STEAL  by MOORE,MYLES",,,,,,,"STEAL  by MOORE,MYLES",1,steal,,berry,,,"['hirsh,elijah', 'moore,myles', 'haslam,ethan', 'haynes,caleb', 'johnson,cory']","['gilpin,taylor', 'jones,coby', 'gullion,kenton', 'mcclain,cody', 'estacio,estiven']",1188
2,0883,Johnson (TN),Berry,0,70-65,"38,23,4","21,40,9",2-6,3-0,N/A,N/A,11/17/18,1 p.m.,N/A,"Sewanee, Tenn. (Juhan Gymnasium)",Lose,3,True,88,False,19:42,"MISS JUMPER by HIRSH,ELIJAH",,,,,,,"MISS JUMPER by HIRSH,ELIJAH",1,jumper,missed,berry,"hirsh,elijah",,"['hirsh,elijah', 'moore,myles', 'haslam,ethan', 'haynes,caleb', 'johnson,cory']","['gilpin,taylor', 'jones,coby', 'gullion,kenton', 'mcclain,cody', 'estacio,estiven']",1182
3,0883,Johnson (TN),Berry,0,70-65,"38,23,4","21,40,9",2-6,3-0,N/A,N/A,11/17/18,1 p.m.,N/A,"Sewanee, Tenn. (Juhan Gymnasium)",Lose,3,True,88,False,--,,,,,"REBOUND DEF by JONES,COBY",,,"REBOUND DEF by JONES,COBY",1,defensive rebound,,johnson (tn),"jones,coby",,"['hirsh,elijah', 'moore,myles', 'haslam,ethan', 'haynes,caleb', 'johnson,cory']","['gilpin,taylor', 'jones,coby', 'gullion,kenton', 'mcclain,cody', 'estacio,estiven']",
4,0883,Johnson (TN),Berry,0,70-65,"38,23,4","21,40,9",2-6,3-0,N/A,N/A,11/17/18,1 p.m.,N/A,"Sewanee, Tenn. (Juhan Gymnasium)",Lose,3,True,88,False,19:20,,,,,"MISS JUMPER by ESTACIO,ESTIVEN",,,"MISS JUMPER by ESTACIO,ESTIVEN",1,jumper,missed,johnson (tn),"estacio,estiven",,"['hirsh,elijah', 'moore,myles', 'haslam,ethan', 'haynes,caleb', 'johnson,cory']","['gilpin,taylor', 'jones,coby', 'gullion,kenton', 'mcclain,cody', 'estacio,estiven']",1160
5,0883,Johnson (TN),Berry,0,70-65,"38,23,4","21,40,9",2-6,3-0,N/A,N/A,11/17/18,1 p.m.,N/A,"Sewanee, Tenn. (Juhan Gymnasium)",Lose,3,True,88,False,19:20,"BLOCK  by HIRSH,ELIJAH",,,,,,,"BLOCK  by HIRSH,ELIJAH",1,block,,berry,"hirsh,elijah",,"['hirsh,elijah', 'moore,myles', 'haslam,ethan', 'haynes,caleb', 'johnson,cory']","['gilpin,taylor', 'jones,coby', 'gullion,kenton', 'mcclain,cody', 'estacio,estiven']",1160
6,0883,Johnson (TN),Berry,0,70-65,"38,23,4","21,40,9",2-6,3-0,N/A,N/A,11/17/18,1 p.m.,N/A,"Sewanee, Tenn. (Juhan Gymnasium)",Lose,3,True,88,False,--,,,,,"REBOUND OFF by ESTACIO,ESTIVEN",,,"REBOUND OFF by ESTACIO,ESTIVEN",1,offensive rebound,,johnson (tn),"estacio,estiven",,"['hirsh,elijah', 'moore,myles', 'haslam,ethan', 'haynes,caleb', 'johnson,cory']","['gilpin,taylor', 'jones,coby', 'gullion,kenton', 'mcclain,cody', 'estacio,estiven']",
7,0883,Johnson (TN),Berry,0,70-65,"38,23,4","21,40,9",2-6,3-0,N/A,N/A,11/17/18,1 p.m.,N/A,"Sewanee, Tenn. (Juhan Gymnasium)",Lose,3,True,88,False,19:11,,,,,"MISS JUMPER by ESTACIO,ESTIVEN",,,"MISS JUMPER by ESTACIO,ESTIVEN",1,jumper,missed,johnson (tn),"estacio,estiven",,"['hirsh,elijah', 'moore,myles', 'haslam,ethan', 'haynes,caleb', 'johnson,cory']","['gilpin,taylor', 'jones,coby', 'gullion,kenton', 'mcclain,cody', 'estacio,estiven']",1151
8,0883,Johnson (TN),Berry,0,70-65,"38,23,4","21,40,9",2-6,3-0,N/A,N/A,11/17/18,1 p.m.,N/A,"Sewanee, Tenn. (Juhan Gymnasium)",Lose,3,True,88,False,--,"REBOUND DEF by MOORE,MYLES",,,,,,,"REBOUND DEF by MOORE,MYLES",1,defensive rebound,,berry,"moore,myles",,"['hirsh,elijah', 'moore,myles', 'haslam,ethan', 'haynes,caleb', 'johnson,cory']","['gilpin,taylor', 'jones,coby', 'gullion,kenton', 'mcclain,cody', 'estacio,estiven']",
9,0883,Johnson (TN),Berry,0,70-65,"38,23,4","21,40,9",2-6,3-0,N/A,N/A,11/17/18,1 p.m.,N/A,"Sewanee, Tenn. (Juhan Gymnasium)",Lose,3,True,88,False,19:01,"TURNOVER  by HIRSH,ELIJAH",,,,,,,"TURNOVER  by HIRSH,ELIJAH",1,turnover,,berry,"hirsh,elijah",,"['hirsh,elijah', 'moore,myles', 'haslam,ethan', 'haynes,caleb', 'johnson,cory']","['gilpin,taylor', 'jones,coby', 'gullion,kenton', 'mcclain,cody', 'estacio,estiven']",1141
